Country,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,4.246266085834616,11.087889039509278,4.522141573091505,11.107977082992175,11.955429335637678,23.4018946634348,9.111849020691274,-3.628071523180016,3.5166432047610217,-0.026753367415737386,5.175665108355651,13.280551864893255,-0.12664786576819848,-3.5831884633309814,5.697756852644651,3.5173206749354327,4.804780914498747,9.924465615735963
Australia,4.9289034833022525,6.374423703043691,5.61381294812285,6.135461558219888,6.265452354995802,9.234721415092867,8.40144127584434,4.060965246960697,4.109872452466384,2.1425884427287203,1.652401897844993,2.486827853408953,1.5508675125177345,1.8579005005117863,3.0511062005769345,3.8183824368908565,9.48535727074906,12.478880232065178
Austria,-3.2960885416173733,12.173366679062728,-1.1224061146012194,3.244998742119387,3.339726117091509,4.3674915206488345,6.277067135754179,-0.0524028471805909,0.5953830173953122,3.0051161326035514,1.9528499556529542,3.512026910981071,-0.28867060464907673,0.6427514272773475,0.8340633037616857,2.3725159953483304,3.0086500200344526,11.9906268722773
Azerbaijan,8.85776478321744,32.94785080383357,36.056034613848546,68.99095720453062,53.31071925183099,70.58222863885626,-4.725648261923967,9.340659943987824,28.51139934125997,12.830589945783457,8.394864300792504,-3.82671387167093,-3.388207956528269,0.1315214698450634,16.169581162974744,5.107977810026223,-1.0452436840243469,8.62555596566165
Belarus,39.90526429266035,39.47034046497315,34.003648284955446,29.434094146169425,28.753184415537994,65.411496335019,-8.851804754463062,2.4571009476618446,64.76386972332595,72.11891802460266,28.921370871846324,13.986201826061537,19.856619343368383,2.380010654659481,6.680063931871875,12.18622588367955,8.504657907937368,13.464065218633207
Belgium,4.852927943300198,1.5074317682824243,9.600735741747963,-2.1533344579139584,4.533317338488578,6.227898505189832,5.306857946763202,2.4980651767058273,4.838285374779837,4.256725631752434,0.518073522960178,1.2327543796350617,-0.609442450525545,1.4297928961203228,0.9660835729120648,3.366297337450759,2.6509359395989525,8.745050410910125
Belize,3.6686964598242042,3.8603239503684628,5.828199562822578,-0.4143803308227831,3.3504967463132123,9.734690944160363,-9.980147028548176,-1.8505078319167338,-11.0468033693144,-0.43492718199381963,-21.020175587478153,-18.30372140796007,-32.06730178154077,37.72931291849807,-6.28532595329891,37.31987650365882,-19.496539500759404,-120.29251761878788
Brunei Darussalam,8.286334610153366,-16.022907594759054,-5.469470581800784,8.333232481847576,46.66261425335992,-35.402777939589896,8.552891418137806,-15.864208981571116,4.6196465454538576,-14.659137499514703,1.786345153939737,5.7549600970696755,-2.200718385580967,-7.0251075452186065,9.535665834220712,-4.440768884989055,8.22535792051258,-10.132496112716803
Bulgaria,10.006824440839099,9.391275190362778,13.188921319415956,9.022708790387778,22.178413585952406,16.223848038476053,2.1960297003829745,5.743095601363185,2.1661252943550586,4.382478433588285,9.16908094204257,7.996698023313174,8.202932216653647,-6.6811705567564665,5.9561757055224325,15.626434345220208,15.374471226231275,5.251178551850073
Canada,3.8329398480139245,2.4802131742386253,3.7907868677396,4.611846734426491,4.016122335631095,4.604712708239051,5.00746211981799,4.028848729607888,1.768266395448772,0.312609566059347,0.5860948834790154,-0.33498673064143986,3.2591648744681287,2.5875148859507306,3.6688162086223617,3.5617419719625047,1.892495529115575,23.298271783443912
Chile,3.5794900277001522,5.85913624342531,9.285878614743607,9.079986010032245,12.823340040213136,16.524460817778156,16.154852098580204,7.026689585842403,5.827421895851509,6.822099810488266,4.678334389604503,10.12446889394457,11.459787994015198,6.570964224776935,5.311155807393338,4.302986659265354,4.867890823722504,11.193953913407757
Colombia,9.461057217594275,6.044223929653541,6.288430113216173,22.74862578153228,9.93100822500453,11.10898837326752,13.260050799056609,5.334662064368965,12.194665967329108,2.534815226215602,9.416872647234687,10.332079209913386,4.4805846711546975,1.7902198367235562,2.840887391310732,24.8300670124005,-0.586522412786806,-5.741719047713343
Costa Rica,6.910781697703548,13.334634246883496,13.505453741365688,11.274184574779426,12.557286177322663,21.449590368620836,13.676577468783885,21.193994009930957,0.9997523196696182,10.592493100328031,14.160455514178512,8.852339586724248,7.084771438247289,6.145724987553872,9.81411653724646,2.29736268001726,21.739022463101126,-2.1507977197708823
Croatia,8.90425174752234,4.968844105809843,2.897621577220708,7.984951730256641,6.807673581290786,8.416563902405366,1.4843741203165122,-1.1707142587628756,2.438187770845184,-2.028179078735466,0.32834039531790343,1.3667002052604031,3.3976907802011596,1.4729699131555398,0.4345480528576599,7.722880652161838,7.548522149780296,9.291397787449148
Cyprus,17.738073998094354,9.375847904520924,15.250533829863148,1.7007255552160343,3.8708690362306593,8.538179598108268,7.949219630904808,5.912593147079954,0.8795625560317095,-0.8133552175528135,-4.599345920931102,-2.3666785503597514,0.44121151795925917,2.143344770308828,4.174349301363293,42.546509707032676,-18.890839987999055,5.0835201987306355
Czech Republic,15.763645598620148,-6.448188583154712,6.870672542672577,4.902003823642064,6.403086460917997,5.046428172821109,5.376187419068036,-1.05250535145449,0.6019676564699111,4.1885466252231085,-3.629890998909593,4.960393809456569,4.4954460462212325,-2.085929486061769,4.198301695200609,9.988762754054273,7.869405199684525,12.862739555845248
Democratic Republic of the Congo,159.9574328756807,-11.285954722364842,57.02594340815919,19.912172401164288,32.89374402951202,48.6060778750843,41.49258840479508,60.247796810394306,3.295617203606383,7.974783049728039,0.18222675683524092,55.80592473216239,-4.940066233095939,-12.771451996477495,3.103977674847145,42.448277483330465,21.417203906908664,-15.210495019804112
Denmark,2.4267639419332294,3.244881295297672,1.4436710214822805,2.71492975642804,2.4242750035587304,4.6599747324349154,6.680692380997265,5.2318324136932866,1.3565999707735363,5.32602986773341,-2.445456047738423,1.1447831124819294,0.960638099795747,-1.2561396312209547,-0.6218620826764848,2.2848506103526356,0.2731649726494009,8.65284456050674
Ecuador,4.576859705878667,11.851493285077057,17.381141837085032,9.930790905047978,22.257692398904847,75.24941716317718,-7.473190752024513,15.251581250816175,28.10523434884314,11.23247748667673,15.78484680760277,4.889746996952218,-12.70058125579264,-3.7140011239748376,-2.7438364893678937,4.909822779878618,-4.20552459474278,-11.397308078302228
