Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Albania,36.769217301126226,37.94422888692743,40.727220252919174,43.97096438699709,47.755915684036026,51.40225012175261,57.20701324762295,57.84844126223568,59.77838497518871,60.376641404896745,59.84502135608177,58.56805369940013,65.44602950267021,67.51399804124614,73.04955260555222,75.92892016292143,78.23737844448137,79.12278840234718,72.78530101300913
Armenia,85.63869049978493,89.0549477203769,100.26430211182151,133.34186046511627,152.75745256978354,194.0006576639507,212.25912325389527,186.29852260174758,193.8886970824707,211.16572901167424,214.12332516040934,234.21341469750334,240.5544424938287,241.73491759639757,241.08035282036474,258.30855680718605,286.28513602142596,331.28251741348197,323.83800762357936
Australia,22.473647482164374,23.435233675201324,24.270554792134767,24.769944120880936,25.047852560501596,25.27717541068623,24.080434277802038,23.549188754994105,22.81815522546171,23.054930433737898,24.439511157736327,25.02864716574242,25.49722593780326,26.213485311673995,26.735823089594202,27.105502163332694,27.874157900012182,27.145833906488015,27.528380502397162
Austria,18.064265726651346,17.427589080479564,17.91014664600449,18.093715333678073,18.315285579308586,18.95385693033781,19.364681892715016,18.76071168723439,18.902094494969994,19.362695319529962,19.6936745924632,19.84937854148941,19.78324020065569,19.938470451911932,19.498966863451773,19.747812812872777,20.258729854794474,20.733809341877468,19.07918075792843
Azerbaijan,0.42193165954361944,0.252044978503108,0.3047777517072125,0.37421569788090453,0.5111525814855935,0.6924956749106602,1.2941588499026369,1.1560112174924095,1.362606366442173,1.2900312198601438,1.1766765004979423,1.2011812832460769,1.209682270502741,1.045509684390056,1.0132004080922439,1.0032135091171392,1.1384604209503384,1.2426161684174035,0.9585981794883427
Bahrain,2.433170070541848,2.3236876306718655,2.206732393093914,2.309477783464942,2.1646566901408453,2.0421702913190938,2.2783838217334624,1.5768228143992524,1.7781376518218623,2.167234085337087,2.2287499808634106,2.0937417708737285,2.1352249839628166,1.5325516184998202,1.4716196531872292,1.5059042959214777,1.841600977960593,2.0761790737362005,1.4966439509737317
Belarus,2.1969407728786194,2.4225643741570546,2.7290425371892297,3.116495432901089,3.563349596363649,4.072801522166206,5.352578957733995,4.870257236584338,4.746827876485392,4.680620189453083,4.9917858690144135,5.119006928749496,5.086312274885105,4.87161595225937,4.766636703069862,4.847267291501594,5.133255715495343,5.035595484216889,4.607257885071831
Belgium,16.390792715707132,16.263481787477673,16.744410178441694,17.074431650953922,17.3599947171607,17.726890017919697,18.051080315517808,17.392806288722568,17.942387060828803,18.40685894207081,18.84528610311478,19.125289491474003,19.190760355253914,19.025761941826776,18.935048907166713,19.395736793951222,19.686543711797498,19.44103058465271,18.30133682653507
Belize,1.7677325966625548,1.5939229370469268,1.7320416623839374,1.7760164224211672,1.9152130669322733,2.209120033783696,2.2522352742839598,1.967818827644651,2.027784738754542,2.071699887484498,2.0178078532632884,2.1101679609897057,2.1775402562208876,2.1385062729517337,2.08406942199374,2.1304221495823206,2.2096974940929814,2.1390709329221282,1.754014792469644
Bhutan,13.863031901420188,10.450140444287987,14.697378949204563,13.84107776631726,16.49294345507448,18.688659380727596,20.169014394602037,24.25523926040332,30.068907254668964,25.195451624406086,26.51905542433417,22.89229954718049,26.220032832036775,23.447016561238804,25.819710971021053,24.72723614234447,29.07332423229668,23.04938552782444,28.604685661478097
Botswana,25.80445008070292,27.91859568865376,27.521445161599562,29.892114450010876,32.473296779402496,31.066244143671955,28.69490928506116,24.010816997264413,23.57138407792475,25.45591098312064,26.411097529921058,30.222586310426834,31.094740683287757,25.048142369051458,26.59861111111111,26.305821659744968,24.385200462285564,22.32534781678082,19.288306485290995
Brunei Darussalam,19.880310291772286,21.27118900716433,22.265091951160617,24.208259279034696,26.377516137192213,17.09610075421467,31.351390341160833,18.3715662511542,21.147286821705425,27.304136598952688,22.939772968257973,22.147402257265483,17.234778330183623,10.901295317546394,7.686297647175631,11.190831818541605,11.883636653141373,9.84609388370733,7.612245201166819
Bulgaria,2.587227894640083,2.8423104197227,3.0801242181655817,3.3170386370159695,3.5121249053505452,3.8154071545940345,4.065194440887149,3.5945244779699137,3.440914565018657,3.5204915935877774,3.8000287770926504,3.9932220927228195,4.020826838388953,4.3263908303047245,4.452345101579313,4.41844315676112,4.792277686983273,5.088254760416173,4.9087648045654495
Canada,19.469889494441546,19.630764223769823,19.924692986055216,20.457121517518893,21.00135462794625,21.149151815835257,20.413841224363996,19.882567652265124,19.64753832148732,20.03342965607015,20.24162700129814,20.529261702764696,20.947962949772165,21.682807303421832,21.859064982751175,22.273836647735866,22.95826497112556,22.850720911483233,21.915751806510368
Chile,1428.1327501582953,1463.8588892444768,1614.7961975039022,1834.124557033631,2044.127630579371,2209.341840194076,2147.770142341805,1677.9488744401394,1967.221123406073,2181.4786528280247,2229.813175624541,2183.841993766541,2173.2655219133358,2254.500352097091,2246.3682664492007,2261.1390565362176,2437.767315960863,2371.2781106206526,2038.6982329505618
China,2.488324986217833,2.7654494347593945,3.1278214553210826,3.5707837621831477,4.081715300152063,4.912971746111555,6.619122404247559,7.65875485735206,8.723216974064968,10.37680501137957,11.452009972856247,12.2126288851469,13.2525843105585,14.514046527767738,15.36261246853363,16.512041213934125,17.417154632985504,17.794495308112598,16.63499679080521
Colombia,2754.355196366154,2905.9578568477878,3024.3980790291766,3196.022824031805,3576.2801795585624,3758.9107812283955,3998.01058959852,3967.1581161905656,3927.4329275432488,4339.586614603713,4623.577971666337,4770.225632561855,5029.9266628222995,4822.718551625858,4862.572945480058,4710.34270332829,5307.287251581182,5244.430052092293,4322.930155609893
Costa Rica,615.3955133242839,658.7884253914318,650.9471123938299,676.8445577248368,731.651366714314,838.5161457275005,877.3851230058054,748.0371923116201,754.8645912866116,788.9718652778806,808.113217292984,826.8234086914251,824.5863055533455,863.4220813872233,917.6342951487128,918.2571486105517,928.7627308046897,1066.9761037908117,943.1643750552957
Croatia,32.09986877469083,32.536235274988385,32.63238953898512,33.530652566452005,35.27853659935108,37.07822304517304,37.47320533386523,34.601283673721014,33.56304360091217,32.600188106150114,33.474365647989444,33.37768370282763,33.913858744638475,36.51498572787821,39.156348078767905,40.64309402944323,42.33944597749612,44.63425646767081,41.96422045852543
Cyprus,7.102916079617783,7.465428787318743,7.844192308798023,8.701186963885954,9.125642137096776,10.081598400373176,9.78023910367305,8.703039073903309,8.794871794871796,8.473746402060293,7.955020311917634,7.518967739948291,8.089106074648246,8.35717824194065,8.447691447783527,9.046420125393754,9.642681616516807,10.134547070064828,9.405138485696355
Czech Republic,122.07149813805113,139.60879414174008,138.31556920937416,145.1337914282698,154.44691736057337,164.57330707353358,163.79477681449416,155.08904692324887,160.4809910480812,167.0819126239316,166.67440262136896,168.82459634439155,169.28686181385552,181.2329664072879,181.83097025197284,190.86554548384328,201.41312827570835,206.0118422990111,194.5250861134058
Democratic Republic of the Congo,4.549972302864064,4.704251818786493,6.90213708707323,9.46769477625245,10.425981204226861,10.804920213686877,12.20766493696449,14.545703106875818,16.801958153626327,15.152856796912374,18.724184518075862,18.583435482381965,24.89979146600659,23.498275247041796,19.360138524396437,16.33014578850694,15.802422059387382,15.606264940411956,12.699159212416086
